By Year,TEAM,GP,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,player_name,player_id
2017-18,TOR,82,18.6,111.9,103.7,8.3,5.4,0.67,10.1,10.7,15.0,12.9,15.1,66.0,66.2,14.3,98.72,9.7,Jakob Poeltl,87
2016-17,TOR,54,11.6,100.9,101.0,-0.1,3.0,0.41,6.6,11.8,15.0,13.3,15.9,58.3,58.9,11.7,96.43,5.7,Jakob Poeltl,87
2024-25,NYK,33,34.9,120.8,112.6,8.2,33.3,3.2,25.1,1.3,7.3,4.4,7.8,55.4,60.9,28.6,97.54,14.0,Jalen Brunson,13
2023-24,NYK,77,35.4,121.2,112.6,8.6,31.5,2.79,20.5,1.5,8.8,5.1,7.4,54.3,59.2,31.1,96.68,15.6,Jalen Brunson,13
2022-23,NYK,68,35.0,119.2,117.1,2.1,28.0,2.96,22.0,1.6,8.5,5.0,7.4,54.7,59.7,26.6,97.64,13.8,Jalen Brunson,13
2021-22,DAL,79,31.9,113.8,109.4,4.4,23.7,3.04,23.7,1.7,10.5,6.2,7.8,54.9,58.3,21.5,95.68,12.2,Jalen Brunson,13
2020-21,DAL,68,25.0,113.7,108.7,4.9,21.5,2.99,23.7,1.6,11.7,6.7,7.9,58.8,61.8,19.6,98.84,12.3,Jalen Brunson,13
2019-20,DAL,57,17.9,113.2,105.6,7.6,26.5,2.85,27.9,2.1,10.0,6.1,9.8,52.2,55.3,19.9,100.74,10.7,Jalen Brunson,13
2018-19,DAL,73,21.8,107.7,110.4,-2.8,22.3,2.61,24.6,1.5,8.7,5.0,9.4,52.3,54.9,18.6,100.42,8.8,Jalen Brunson,13
2024-25,ATL,32,36.4,112.6,109.9,2.6,20.9,1.74,20.9,4.7,21.2,13.1,12.0,55.7,58.4,21.5,106.81,13.8,Jalen Johnson,48
2023-24,ATL,56,33.7,113.3,115.2,-1.9,15.4,2.01,19.0,3.6,21.1,12.2,9.5,56.2,58.4,18.4,103.77,11.7,Jalen Johnson,48
2022-23,ATL,70,14.9,111.1,110.8,0.3,10.6,2.02,17.3,4.7,21.4,13.1,8.6,53.7,55.4,15.6,103.32,9.9,Jalen Johnson,48
2021-22,ATL,22,5.5,95.8,105.8,-10.0,4.5,0.33,5.4,1.6,17.5,9.9,16.1,57.3,59.0,18.3,104.26,9.6,Jalen Johnson,48
2024-25,ORL,34,29.0,105.7,105.3,0.3,21.5,1.27,16.9,2.3,12.6,7.2,13.3,48.8,53.7,26.8,98.86,10.9,Jalen Suggs,75
2023-24,ORL,75,27.0,111.8,110.8,1.0,14.7,1.55,18.3,2.4,9.5,5.8,11.8,57.8,60.2,19.1,99.85,8.8,Jalen Suggs,75
2022-23,ORL,53,23.5,109.7,111.0,-1.3,17.9,1.65,20.9,4.4,8.3,6.3,12.7,49.3,52.8,19.6,101.73,7.7,Jalen Suggs,75
2021-22,ORL,48,27.2,100.6,107.8,-7.1,24.9,1.46,21.5,1.9,10.2,6.1,14.7,40.0,45.5,24.4,102.44,6.4,Jalen Suggs,75
2024-25,OKC,35,32.5,113.6,102.7,10.9,24.5,2.28,20.0,2.5,14.1,8.4,8.8,53.0,55.8,26.8,102.07,13.7,Jalen Williams,39
2023-24,OKC,71,31.3,117.7,108.9,8.8,20.2,2.62,21.0,1.7,10.2,6.2,8.0,59.2,62.1,23.2,102.94,12.3,Jalen Williams,39
2022-23,OKC,75,30.3,111.6,112.6,-1.0,15.2,2.02,19.9,3.5,10.9,7.1,9.9,56.7,60.1,18.0,103.46,10.2,Jalen Williams,39
2024-25,DEN,28,36.7,119.7,114.8,5.0,22.2,2.78,23.7,1.4,9.3,5.5,8.5,49.8,54.2,22.7,101.49,10.0,Jamal Murray,52
2023-24,DEN,59,31.5,120.7,112.4,8.2,29.6,3.07,24.6,2.4,10.5,6.6,8.0,55.4,58.6,27.3,97.75,13.7,Jamal Murray,52
2022-23,DEN,65,32.8,118.9,112.5,6.4,26.5,2.76,23.9,2.4,9.9,6.2,8.7,53.7,57.1,25.6,99.13,12.1,Jamal Murray,52
2020-21,DEN,48,35.5,118.6,110.6,8.0,19.7,2.14,19.3,2.3,9.5,5.9,9.0,55.9,59.2,24.4,97.41,11.7,Jamal Murray,52
2019-20,DEN,59,32.3,113.0,107.7,5.3,22.8,2.24,20.7,2.4,10.1,6.3,9.2,51.9,55.9,24.8,97.48,12.1,Jamal Murray,52
2018-19,DEN,75,32.6,112.8,108.0,4.8,22.0,2.3,20.5,2.6,10.1,6.3,8.9,50.2,53.8,24.1,99.49,10.8,Jamal Murray,52
2017-18,DEN,81,31.7,113.9,110.2,3.7,15.9,1.59,17.1,3.3,8.7,6.0,10.8,52.9,57.6,22.3,97.75,9.6,Jamal Murray,52
2016-17,DEN,82,21.5,110.2,108.0,2.2,14.2,1.5,16.1,2.3,9.5,5.9,10.7,48.3,51.8,21.2,100.7,7.8,Jamal Murray,52
2024-25,LAC,34,33.9,110.5,107.4,3.1,36.9,1.68,25.3,1.8,15.8,8.9,15.0,47.9,56.6,29.7,99.05,14.4,James Harden,34
2023-24,LAC,72,34.3,120.9,115.2,5.6,33.8,3.32,35.1,1.5,13.4,7.7,10.6,54.1,61.2,20.2,96.87,13.1,James Harden,34
2022-23,PHI,58,36.8,119.4,113.3,6.1,43.9,3.17,34.4,2.1,15.1,8.8,10.9,53.6,60.7,24.7,96.11,15.9,James Harden,34
2021-22,TOT,65,37.2,114.9,111.4,3.5,40.1,2.35,30.9,2.4,17.6,10.3,13.1,48.5,58.3,26.6,99.49,15.3,James Harden,34
2021-22,PHI,21,37.7,120.3,110.8,9.5,40.5,3.06,33.5,1.8,17.1,9.7,11.0,48.3,60.1,24.2,98.61,15.0,James Harden,34
2021-22,BKN,44,37.0,112.3,111.7,0.6,39.9,2.11,29.7,2.6,17.9,10.6,14.1,48.6,57.6,27.7,99.92,15.5,James Harden,34
2020-21,TOT,44,36.6,117.2,114.3,2.9,44.2,2.68,31.2,2.3,19.1,11.1,11.6,54.8,61.8,28.3,99.78,17.4,James Harden,34
2020-21,BKN,36,36.6,118.7,113.7,5.0,43.8,2.74,31.5,2.5,20.6,12.0,11.5,55.1,61.9,28.2,99.51,17.8,James Harden,34
2020-21,HOU,8,36.3,110.5,117.0,-6.6,45.9,2.44,30.0,1.7,12.1,7.0,12.3,53.7,61.3,28.9,101.04,15.7,James Harden,34
2019-20,HOU,68,36.5,114.0,108.2,5.8,36.6,1.66,19.4,2.6,13.9,8.3,11.6,54.3,62.6,35.6,103.04,19.0,James Harden,34
2018-19,HOU,78,36.8,116.6,110.3,6.3,39.4,1.51,18.2,2.3,15.7,8.9,12.0,54.1,61.6,39.6,98.06,20.1,James Harden,34
2017-18,HOU,72,35.4,116.2,106.2,10.0,44.9,2.0,23.4,1.7,13.7,7.8,11.7,54.1,61.9,35.3,98.29,19.4,James Harden,34
2016-17,HOU,81,36.4,115.6,108.9,6.7,50.5,1.95,27.9,3.1,18.5,10.9,14.3,52.5,61.3,33.3,101.32,19.0,James Harden,34
2015-16,HOU,82,38.1,108.6,106.9,1.6,35.4,1.64,20.7,1.9,14.0,7.9,12.7,51.2,59.8,31.9,98.74,17.4,James Harden,34
2014-15,HOU,81,36.8,109.2,103.5,5.7,34.0,1.76,20.8,2.5,12.6,7.5,11.8,51.1,60.5,30.8,97.61,18.4,James Harden,34
2013-14,HOU,73,38.0,112.1,104.9,7.2,26.6,1.68,20.3,2.3,9.4,6.0,12.1,52.9,61.8,27.0,97.75,15.6,James Harden,34
2012-13,HOU,78,38.3,108.8,105.9,2.9,25.7,1.54,18.7,2.1,10.5,6.4,12.2,50.4,60.0,28.5,97.59,14.9,James Harden,34
2011-12,OKC,62,31.4,113.3,103.5,9.8,19.0,1.67,19.9,1.7,10.9,6.7,11.9,58.2,66.0,21.3,93.94,13.9,James Harden,34
2010-11,OKC,82,26.7,109.2,104.3,4.9,13.6,1.66,15.8,2.0,9.6,6.0,9.5,51.8,59.8,19.3,94.22,10.8,James Harden,34
2009-10,OKC,76,22.9,104.8,99.9,4.9,13.0,1.29,14.7,2.8,11.1,7.1,11.4,48.4,55.1,19.9,95.3,9.7,James Harden,34
2024-25,MEM,35,29.0,115.4,105.3,10.1,10.6,0.89,8.7,4.6,14.9,9.9,9.8,54.9,59.5,28.3,107.22,13.7,Jaren Jackson Jr.,32
2023-24,MEM,66,32.2,106.6,113.9,-7.3,13.3,0.96,9.3,3.7,13.2,8.3,9.7,49.5,55.3,30.2,100.01,11.1,Jaren Jackson Jr.,32
2022-23,MEM,63,28.4,116.4,106.6,9.8,4.8,0.56,5.3,5.8,15.9,11.0,9.5,56.7,61.3,24.3,103.3,12.5,Jaren Jackson Jr.,32
2021-22,MEM,78,27.3,113.9,106.0,7.9,5.8,0.66,6.1,5.0,14.5,9.7,9.3,47.7,53.5,24.8,101.97,9.6,Jaren Jackson Jr.,32
2020-21,MEM,11,23.5,107.6,118.0,-10.5,7.4,0.8,7.1,6.0,16.4,11.2,8.8,49.2,55.1,25.2,101.41,9.7,Jaren Jackson Jr.,32
2019-20,MEM,57,28.5,108.3,110.9,-2.6,7.3,0.79,7.7,3.3,12.0,7.7,9.8,56.5,59.3,23.8,104.4,8.9,Jaren Jackson Jr.,32
2018-19,MEM,58,26.1,101.3,103.6,-2.3,7.4,0.65,7.7,4.9,13.2,9.0,11.7,54.9,59.1,23.1,96.48,10.0,Jaren Jackson Jr.,32
2024-25,BOS,28,35.4,120.9,109.0,11.9,20.4,1.68,15.7,4.2,11.9,8.1,9.4,52.1,55.7,29.5,100.39,11.7,Jaylen Brown,20
2023-24,BOS,70,33.5,120.2,111.6,8.7,16.5,1.5,13.9,3.7,11.9,8.0,9.3,55.7,58.0,28.3,99.94,11.6,Jaylen Brown,20
2022-23,BOS,67,35.9,116.6,111.2,5.4,16.3,1.18,11.9,3.2,15.2,9.3,10.1,55.0,58.1,30.7,100.51,13.2,Jaylen Brown,20
2021-22,BOS,66,33.6,113.5,103.8,9.8,17.3,1.3,13.1,2.4,14.5,8.8,10.1,54.1,57.4,29.8,98.57,13.5,Jaylen Brown,20
2020-21,BOS,58,34.5,113.5,111.8,1.8,16.2,1.23,12.4,3.5,13.6,8.5,10.1,55.8,58.6,29.0,100.17,12.9,Jaylen Brown,20
2019-20,BOS,57,33.9,113.7,106.8,6.9,9.5,0.94,9.6,3.1,14.9,9.0,10.1,55.4,58.3,24.5,99.75,11.3,Jaylen Brown,20
2018-19,BOS,74,25.9,108.3,105.9,2.4,7.9,1.01,9.2,3.2,12.2,7.7,9.1,52.5,54.7,21.5,102.15,8.4,Jaylen Brown,20
2017-18,BOS,70,30.7,109.0,101.3,7.7,8.1,0.92,10.0,3.0,12.4,7.8,10.9,54.0,56.2,20.8,97.62,8.9,Jaylen Brown,20
2016-17,BOS,78,17.2,101.8,106.2,-4.4,7.7,0.94,10.6,3.3,12.7,8.1,11.3,50.9,54.0,17.6,99.09,7.1,Jaylen Brown,20
2024-25,BOS,30,36.3,120.2,107.6,12.5,24.3,1.99,17.7,1.6,22.8,12.2,8.9,56.2,60.9,29.6,100.2,17.0,Jayson Tatum,6
2023-24,BOS,74,35.7,121.7,110.5,11.2,21.1,1.94,16.7,2.6,18.7,11.0,8.6,55.2,60.4,29.6,98.64,15.5,Jayson Tatum,6
2022-23,BOS,74,36.9,119.2,110.8,8.5,20.5,1.61,14.5,2.9,20.0,11.7,9.0,54.3,60.7,31.9,99.76,16.7,Jayson Tatum,6
2021-22,BOS,76,35.9,115.5,103.4,12.1,20.4,1.54,14.5,3.2,18.0,10.9,9.4,52.6,57.8,31.3,98.12,15.9,Jayson Tatum,6
2020-21,BOS,64,35.8,114.8,111.8,3.0,19.6,1.61,14.5,2.1,18.8,10.2,9.0,53.0,57.6,29.8,99.74,15.2,Jayson Tatum,6
2019-20,BOS,66,34.3,114.2,103.5,10.6,14.3,1.29,11.7,2.7,16.5,9.6,9.0,52.7,56.7,28.0,100.63,14.3,Jayson Tatum,6
2018-19,BOS,79,31.1,111.9,105.1,6.8,9.8,1.38,11.8,2.8,15.7,9.3,8.6,50.6,54.7,21.8,100.68,10.6,Jayson Tatum,6
2017-18,BOS,80,30.5,107.7,100.8,6.9,8.1,1.12,10.7,2.1,13.8,8.1,9.6,53.8,58.6,19.2,97.42,10.8,Jayson Tatum,6
2024-25,MEM,20,27.7,118.2,106.0,12.2,39.7,2.08,26.4,2.3,11.8,7.3,12.7,50.3,57.3,30.6,107.23,15.9,Ja Morant,38
2023-24,MEM,9,35.3,111.0,111.1,-0.2,38.4,2.7,24.5,1.9,13.4,7.7,9.1,51.2,57.0,29.6,101.08,15.7,Ja Morant,38
2022-23,MEM,61,31.9,115.8,108.5,7.3,41.2,2.39,23.2,2.9,13.9,8.4,9.7,50.4,55.7,33.8,102.51,17.5,Ja Morant,38
2021-22,MEM,57,33.1,115.3,111.2,4.1,33.0,1.96,19.8,3.7,12.4,8.0,10.1,53.0,57.5,33.0,101.46,16.3,Ja Morant,38
2020-21,MEM,63,32.6,114.7,112.1,2.6,32.1,2.29,25.9,2.7,9.1,5.9,11.3,48.7,53.7,26.7,102.16,11.3,Ja Morant,38
2019-20,MEM,67,31.0,107.5,108.1,-0.6,35.4,2.22,27.4,2.4,9.0,5.9,12.3,50.9,55.6,25.6,103.79,13.0,Ja Morant,38
2024-25,POR,29,32.7,105.0,117.1,-12.1,10.9,1.66,13.2,1.4,9.2,5.1,7.9,47.8,52.7,19.5,100.66,7.2,Jerami Grant,91
2023-24,POR,54,33.9,107.8,117.5,-9.6,13.8,1.31,12.2,1.9,8.7,5.2,9.3,51.6,57.3,25.5,98.26,10.0,Jerami Grant,91
2022-23,POR,63,35.6,116.1,117.3,-1.2,10.3,1.29,11.3,2.5,10.4,6.5,8.8,55.4,60.6,22.7,99.08,9.9,Jerami Grant,91
2021-22,DET,47,31.9,102.9,110.7,-7.8,13.0,1.31,11.1,1.7,10.8,6.0,8.5,49.1,55.6,25.3,98.31,11.2,Jerami Grant,91
2020-21,DET,54,33.9,108.3,111.5,-3.2,14.5,1.39,11.3,1.8,11.8,6.7,8.1,49.1,55.6,27.8,99.21,11.4,Jerami Grant,91
2019-20,DEN,71,26.6,110.3,112.3,-2.1,6.8,1.4,10.2,3.1,9.9,6.5,7.3,55.5,59.1,17.7,99.03,8.3,Jerami Grant,91
2018-19,OKC,80,32.7,111.0,105.6,5.4,4.0,1.18,7.4,3.2,11.8,7.3,6.3,56.7,59.2,15.0,104.64,8.4,Jerami Grant,91
2017-18,OKC,81,20.3,106.5,104.7,1.7,5.5,1.06,8.5,5.0,14.0,9.4,8.1,57.0,60.7,16.1,98.37,10.1,Jerami Grant,91
2016-17,TOT,80,19.1,104.0,108.4,-4.4,4.4,1.05,9.4,2.3,10.6,6.4,9.0,52.9,55.6,12.2,99.68,5.8,Jerami Grant,91
2016-17,OKC,78,19.1,104.4,108.6,-4.2,4.5,1.12,9.9,2.4,10.6,6.4,8.9,53.9,56.6,11.8,99.67,5.9,Jerami Grant,91
2016-17,PHI,2,20.6,89.4,103.4,-14.0,0.0,0.0,0.0,0.0,12.5,6.6,12.5,35.3,39.0,25.3,100.23,0.8,Jerami Grant,91
2015-16,PHI,77,26.8,96.0,106.6,-10.7,10.6,1.23,13.6,4.6,12.2,8.4,11.1,44.8,50.6,17.9,99.79,7.3,Jerami Grant,91
2014-15,PHI,65,21.2,94.9,100.1,-5.2,9.5,0.93,13.0,3.3,10.4,6.8,14.0,42.2,47.0,16.2,99.13,4.7,Jerami Grant,91
2024-25,MIA,22,30.8,117.5,113.2,4.3,23.5,3.81,24.3,7.5,10.6,9.0,6.4,57.8,64.8,20.3,97.47,14.3,Jimmy Butler,69
2023-24,MIA,60,34.0,116.0,110.5,5.5,22.8,2.92,21.5,5.4,10.6,8.0,7.4,53.7,62.6,23.5,97.23,14.5,Jimmy Butler,69
2022-23,MIA,64,33.4,114.9,113.7,1.2,26.4,3.37,21.9,6.8,12.1,9.3,6.5,56.0,64.7,24.8,97.02,17.7,Jimmy Butler,69
2021-22,MIA,57,33.9,114.4,108.4,6.1,26.4,2.58,21.4,5.5,12.5,9.0,8.3,49.6,59.2,26.0,96.49,16.4,Jimmy Butler,69
2020-21,MIA,52,33.6,112.1,106.9,5.2,34.5,3.39,26.5,5.6,15.3,10.5,7.8,51.4,60.7,25.9,97.73,18.4,Jimmy Butler,69
2019-20,MIA,58,33.8,113.2,108.0,5.2,28.3,2.76,23.9,5.5,13.9,9.8,8.7,47.4,58.5,24.6,98.25,15.9,Jimmy Butler,69
2018-19,TOT,65,33.6,111.9,108.3,3.6,17.9,2.77,18.5,5.4,9.4,7.5,6.7,49.9,57.1,21.8,102.44,12.6,Jimmy Butler,69
2018-19,PHI,55,33.2,113.3,107.5,5.8,17.5,2.72,18.7,5.7,9.3,7.6,6.9,49.4,56.9,21.7,102.49,12.4,Jimmy Butler,69
2018-19,MIN,10,36.1,104.8,112.7,-7.9,19.8,3.07,17.8,3.9,9.8,6.7,5.8,52.5,57.9,22.4,102.18,13.8,Jimmy Butler,69
2017-18,MIN,59,36.7,114.7,106.4,8.3,20.4,2.67,19.3,3.8,11.2,7.5,7.2,51.2,59.0,24.5,95.76,15.1,Jimmy Butler,69
2016-17,CHI,76,37.0,108.0,104.7,3.3,24.3,2.62,19.7,4.4,11.8,8.1,7.5,49.2,58.6,26.1,96.48,16.4,Jimmy Butler,69
2015-16,CHI,67,36.9,104.2,104.5,-0.3,21.8,2.43,18.9,3.1,10.3,6.8,7.8,48.5,56.2,24.2,96.53,14.1,Jimmy Butler,69
2014-15,CHI,65,38.7,107.4,102.7,4.6,14.2,2.28,14.9,4.5,9.9,7.3,6.5,50.2,58.3,21.3,94.13,13.8,Jimmy Butler,69
2013-14,CHI,67,38.7,102.9,98.9,4.0,11.0,1.72,15.5,3.4,9.5,6.5,9.1,44.6,52.2,16.7,91.09,9.5,Jimmy Butler,69
2012-13,CHI,82,26.0,103.2,100.7,2.4,8.8,1.85,14.6,6.4,9.2,7.7,7.8,50.6,57.4,14.4,90.64,10.6,Jimmy Butler,69
2011-12,CHI,42,8.5,104.0,91.8,12.2,6.1,1.0,10.5,6.1,8.5,7.3,10.5,41.8,52.6,14.3,91.11,8.4,Jimmy Butler,69
2024-25,PHI,11,29.3,104.8,104.5,0.3,25.9,1.17,13.9,5.9,18.3,12.2,11.9,48.6,58.6,35.8,98.71,17.3,Joel Embiid,25
2023-24,PHI,39,33.6,119.8,109.5,10.3,31.5,1.46,15.4,7.4,23.9,16.0,10.6,56.1,64.4,38.7,101.09,22.5,Joel Embiid,25
2022-23,PHI,66,34.6,119.0,110.2,8.8,23.3,1.21,12.7,5.7,24.3,15.7,10.5,57.3,65.5,37.0,97.34,21.3,Joel Embiid,25
2021-22,PHI,68,33.8,115.6,107.8,7.9,23.6,1.33,13.0,6.8,27.3,17.6,9.8,53.4,61.6,37.5,96.96,21.2,Joel Embiid,25
2020-21,PHI,51,31.1,117.8,105.8,12.0,15.6,0.91,10.0,7.8,25.4,17.2,11.0,54.5,63.6,35.2,100.79,20.3,Joel Embiid,25
2019-20,PHI,51,29.5,107.2,102.0,5.2,17.8,0.96,11.7,9.1,27.9,18.7,12.2,51.2,59.0,31.5,102.07,19.4,Joel Embiid,25
2018-19,PHI,64,33.7,112.5,104.8,7.6,18.5,1.04,12.0,7.5,29.2,19.1,11.6,51.7,59.3,32.7,103.92,19.6,Joel Embiid,25
2017-18,PHI,63,30.4,110.6,98.9,11.7,18.2,0.85,11.7,7.8,25.5,17.3,13.8,51.4,57.3,33.0,101.09,17.7,Joel Embiid,25
2016-17,PHI,31,25.4,102.8,98.7,4.1,17.4,0.56,9.1,8.0,21.8,15.2,16.2,50.8,58.4,35.6,100.3,17.4,Joel Embiid,25
2024-25,UTA,27,29.9,112.7,115.2,-2.5,13.5,1.0,13.2,8.0,18.6,13.6,13.2,58.3,63.2,22.8,101.35,13.3,John Collins,62
2023-24,UTA,68,28.0,114.2,121.7,-7.5,6.0,0.79,7.7,7.9,22.2,14.9,9.8,59.0,62.1,19.9,101.3,11.1,John Collins,62
2022-23,ATL,71,30.0,115.0,115.2,-0.2,5.2,1.08,9.0,3.5,18.0,10.7,8.3,55.7,59.3,16.8,102.6,8.6,John Collins,62
2021-22,ATL,54,30.8,113.5,112.7,0.8,8.8,1.63,11.2,5.6,19.0,12.4,6.8,57.6,61.0,20.2,98.71,11.9,John Collins,62
2020-21,ATL,63,29.3,116.0,111.7,4.3,6.5,0.93,7.7,6.4,18.3,12.5,8.2,61.0,64.5,21.4,99.99,12.5,John Collins,62
2019-20,ATL,41,33.2,107.0,112.1,-5.1,7.5,0.8,7.5,8.0,20.8,14.4,9.3,63.2,65.9,22.4,104.32,15.2,John Collins,62
2018-19,ATL,61,30.0,111.7,113.0,-1.4,10.2,1.01,10.2,11.2,19.6,15.4,10.2,59.3,62.7,23.0,105.0,13.6,John Collins,62
2017-18,ATL,74,24.1,101.0,107.3,-6.2,9.0,0.93,11.9,9.4,20.1,14.7,12.7,59.1,62.0,17.4,99.88,11.9,John Collins,62
2024-25,UTA,22,25.6,105.2,117.6,-12.4,26.2,1.53,18.2,2.4,10.1,6.2,11.9,48.6,53.9,27.4,101.32,11.0,Jordan Clarkson,82
2023-24,UTA,55,30.6,113.9,119.7,-5.7,24.7,1.9,21.0,2.8,8.3,5.5,11.1,46.9,52.1,25.5,100.77,9.0,Jordan Clarkson,82
2022-23,UTA,61,32.6,117.4,116.6,0.8,20.9,1.45,17.1,3.6,8.3,6.0,11.8,51.9,55.8,27.3,100.54,10.2,Jordan Clarkson,82
2021-22,UTA,79,27.1,115.7,107.0,8.7,14.4,1.5,12.9,3.0,9.1,6.1,8.6,50.4,53.2,25.8,98.29,9.7,Jordan Clarkson,82
2020-21,UTA,68,26.7,115.8,108.0,7.8,14.9,1.46,11.9,2.5,11.7,7.2,8.2,52.2,54.9,28.6,100.87,11.5,Jordan Clarkson,82
2019-20,TOT,71,24.0,110.5,111.0,-0.5,13.0,1.4,11.7,2.8,7.8,5.3,8.4,54.2,57.4,25.4,99.87,10.5,Jordan Clarkson,82
2019-20,UTA,42,24.7,114.1,110.7,3.4,9.8,1.14,9.5,2.8,8.3,5.5,8.3,54.8,56.9,25.6,100.02,9.7,Jordan Clarkson,82
2019-20,CLE,29,23.0,104.9,111.4,-6.5,18.7,1.79,15.1,2.9,7.1,5.0,8.4,53.2,58.1,25.0,99.64,11.8,Jordan Clarkson,82
2018-19,CLE,81,27.3,107.0,115.0,-8.0,15.3,1.45,12.4,3.5,8.7,6.0,8.5,50.9,53.9,26.6,99.17,10.5,Jordan Clarkson,82
2017-18,TOT,81,23.3,104.6,106.5,-1.9,19.3,1.74,16.1,2.9,8.0,5.5,9.3,50.9,54.2,25.3,101.14,11.5,Jordan Clarkson,82
2017-18,CLE,28,22.6,106.7,109.0,-2.3,12.2,1.5,12.3,2.0,6.8,4.4,8.2,53.3,56.5,23.2,99.75,9.5,Jordan Clarkson,82
2017-18,LAL,53,23.7,103.6,105.3,-1.7,22.9,1.82,17.7,3.3,8.7,6.0,9.7,49.9,53.2,26.4,101.84,12.6,Jordan Clarkson,82
2016-17,LAL,82,29.2,104.2,112.6,-8.3,14.3,1.3,14.1,2.0,8.3,5.0,10.8,50.0,52.6,22.8,100.47,8.4,Jordan Clarkson,82
2015-16,LAL,79,32.3,99.8,111.9,-12.1,13.9,1.42,12.7,3.3,8.6,5.9,8.9,48.3,51.6,22.5,97.38,8.7,Jordan Clarkson,82
2014-15,LAL,59,25.0,100.8,109.1,-8.3,24.3,2.15,21.3,3.6,9.7,6.5,9.9,48.0,52.8,23.0,94.08,10.9,Jordan Clarkson,82
2024-25,WAS,28,31.4,104.2,116.5,-12.3,25.7,1.39,18.5,1.1,6.8,3.9,13.3,54.6,59.5,28.0,105.4,10.4,Jordan Poole,35
2023-24,WAS,78,30.1,108.4,119.5,-11.1,21.2,1.82,19.1,1.3,7.4,4.3,10.4,49.1,52.9,25.6,104.7,7.6,Jordan Poole,35
2022-23,GSW,82,30.0,111.0,111.8,-0.8,23.4,1.46,17.8,1.3,7.3,4.3,12.2,51.4,57.3,28.2,104.15,10.4,Jordan Poole,35
2021-22,GSW,76,30.0,112.1,105.5,6.6,20.7,1.63,18.4,1.5,9.4,5.6,11.3,54.8,59.8,25.2,100.05,11.1,Jordan Poole,35
2020-21,GSW,51,19.4,107.6,106.9,0.7,16.1,1.94,14.8,1.5,7.4,4.4,7.6,53.5,58.1,24.6,101.94,10.1,Jordan Poole,35
2019-20,GSW,57,22.3,101.8,110.0,-8.2,16.0,1.81,17.8,0.7,8.7,4.5,9.8,40.6,45.4,20.0,103.47,5.1,Jordan Poole,35
2024-25,NYK,36,37.7,118.9,112.2,6.8,19.5,2.89,30.8,5.2,18.8,12.2,10.7,63.3,66.5,14.5,98.07,12.3,Josh Hart,96
2023-24,NYK,81,33.4,117.2,110.6,6.6,16.4,2.81,28.1,4.6,20.5,12.3,10.0,49.3,52.2,13.3,95.77,10.0,Josh Hart,96
2022-23,TOT,76,32.3,119.4,113.5,5.9,15.4,2.48,29.0,6.0,18.5,12.4,11.7,58.8,62.2,12.4,99.12,10.1,Josh Hart,96
2022-23,NYK,25,30.0,123.1,111.2,11.9,15.1,2.37,29.0,6.5,17.4,12.0,12.3,67.2,70.3,12.3,99.35,11.5,Josh Hart,96
2022-23,POR,51,33.4,117.8,114.5,3.3,15.6,2.53,29.0,5.8,18.9,12.5,11.4,55.1,58.6,12.4,99.02,9.5,Josh Hart,96
2021-22,TOT,54,33.2,108.4,113.2,-4.9,19.0,1.96,22.5,3.3,18.3,10.7,11.4,56.9,61.0,18.4,99.35,11.7,Josh Hart,96
2021-22,POR,13,32.1,107.1,116.9,-9.8,21.5,1.7,19.2,2.0,14.7,8.1,11.3,58.7,62.2,23.5,102.0,13.1,Josh Hart,96
2021-22,NOP,41,33.5,108.8,112.1,-3.3,18.3,2.07,23.8,3.8,19.4,11.4,11.5,56.0,60.4,16.8,98.55,11.2,Josh Hart,96
2020-21,NOP,47,28.7,111.9,112.1,-0.2,10.9,2.22,20.2,3.9,23.4,13.8,9.1,53.1,56.6,13.3,101.19,10.0,Josh Hart,96
2019-20,NOP,65,27.0,108.2,111.2,-3.1,8.4,1.44,14.1,3.2,19.5,11.3,9.8,53.7,56.3,15.0,104.9,9.1,Josh Hart,96
2018-19,LAL,67,25.6,105.1,104.7,0.4,7.2,1.6,14.4,1.9,10.9,6.5,9.0,50.6,52.6,13.0,105.57,6.3,Josh Hart,96
2017-18,LAL,63,23.2,106.4,108.3,-1.9,7.6,1.7,14.7,2.8,14.3,8.6,8.6,57.3,59.6,13.3,100.37,8.8,Josh Hart,96
2024-25,MIN,36,33.0,111.7,109.7,2.0,22.0,1.47,18.4,5.8,14.5,10.2,12.5,53.6,59.3,25.5,98.14,12.5,Julius Randle,47
2023-24,NYK,46,35.4,119.7,113.8,6.0,21.7,1.44,16.9,5.9,19.8,12.8,11.7,51.8,56.9,28.7,98.84,13.4,Julius Randle,47
2022-23,NYK,77,35.5,118.1,115.4,2.7,18.4,1.46,14.5,5.0,22.6,13.7,9.9,53.6,58.1,28.8,97.83,14.8,Julius Randle,47
2021-22,NYK,72,35.3,108.0,111.6,-3.6,25.1,1.51,18.2,4.5,22.5,13.2,12.0,45.9,50.9,27.9,97.68,12.8,Julius Randle,47
2020-21,NYK,71,37.6,109.8,106.8,3.0,26.9,1.77,19.7,3.1,22.7,13.1,11.1,51.6,56.7,28.5,97.22,15.8,Julius Randle,47
