By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2020-21,UTA,53,33.4,26.4,9.0,20.6,43.8,3.4,8.7,38.6,5.0,6.0,84.5,0.9,3.5,4.4,5.2,2.8,1.0,0.3,2.2,40.6,2,0,5.4,Donovan Mitchell,26
2019-20,UTA,69,34.3,24.0,8.7,19.4,44.9,2.5,6.9,36.6,4.0,4.7,86.3,0.8,3.6,4.4,4.3,2.7,1.0,0.2,2.5,36.6,1,0,1.6,Donovan Mitchell,26
2018-19,UTA,77,33.7,23.8,8.6,19.9,43.2,2.4,6.7,36.2,4.1,5.1,80.6,0.8,3.3,4.1,4.2,2.8,1.4,0.4,2.7,37.5,1,0,4.8,Donovan Mitchell,26
2017-18,UTA,79,33.4,20.5,7.5,17.2,43.7,2.4,7.0,34.0,3.0,3.8,80.5,0.7,3.1,3.7,3.7,2.7,1.5,0.3,2.7,33.3,0,0,4.5,Donovan Mitchell,26
2024-25,ORL,25,33.2,24.4,8.8,18.9,46.5,2.0,6.4,32.1,4.8,5.4,88.1,0.9,4.7,5.6,5.7,2.4,1.7,0.5,2.3,43.8,2,0,5.8,Franz Wagner,19
2023-24,ORL,72,32.5,19.7,7.3,15.2,48.2,1.3,4.6,28.1,3.8,4.4,85.0,1.0,4.3,5.3,3.7,1.9,1.1,0.4,2.3,34.1,0,0,2.8,Franz Wagner,19
2022-23,ORL,80,32.6,18.6,6.8,14.0,48.5,1.6,4.5,36.1,3.4,4.0,84.2,0.9,3.2,4.1,3.5,2.1,1.0,0.2,2.3,30.2,2,0,0.6,Franz Wagner,19
2021-22,ORL,79,30.7,15.2,5.8,12.3,46.8,1.2,3.4,35.4,2.4,2.8,86.3,1.1,3.4,4.5,2.9,1.5,0.9,0.4,2.1,27.3,2,0,-3.1,Franz Wagner,19
2024-25,HOU,34,35.5,14.9,5.2,13.8,38.0,2.5,7.8,31.8,2.0,2.5,81.0,0.8,3.5,4.3,6.0,1.5,1.6,0.5,2.4,34.0,4,0,5.4,Fred VanVleet,92
2023-24,HOU,73,36.8,17.4,5.8,13.9,41.6,3.1,8.0,38.7,2.7,3.1,86.0,0.5,3.4,3.8,8.1,1.7,1.4,0.8,2.5,38.9,20,0,2.5,Fred VanVleet,92
2022-23,TOR,69,36.7,19.3,6.3,16.1,39.3,3.0,8.8,34.2,3.7,4.1,89.8,0.4,3.6,4.1,7.2,2.0,1.8,0.6,2.8,39.9,10,1,2.8,Fred VanVleet,92
2021-22,TOR,65,37.9,20.3,6.8,16.9,40.3,3.7,9.9,37.7,3.0,3.4,87.4,0.7,3.8,4.4,6.7,2.6,1.7,0.5,2.5,39.8,10,1,3.3,Fred VanVleet,92
2020-21,TOR,52,36.5,19.6,6.5,16.7,38.9,3.3,9.2,36.6,3.3,3.7,88.5,0.6,3.6,4.2,6.3,1.8,1.7,0.7,2.3,39.5,5,0,2.7,Fred VanVleet,92
2019-20,TOR,54,35.7,17.6,5.9,14.3,41.3,2.7,6.9,39.0,3.1,3.7,84.8,0.3,3.4,3.8,6.6,2.2,1.9,0.3,2.4,36.3,8,0,3.8,Fred VanVleet,92
2018-19,TOR,64,27.5,11.0,3.8,9.4,41.0,1.8,4.6,37.8,1.5,1.8,84.3,0.3,2.3,2.6,4.8,1.3,0.9,0.3,1.7,23.6,1,0,4.7,Fred VanVleet,92
2017-18,TOR,76,20.0,8.6,3.1,7.2,42.6,1.4,3.4,41.4,1.1,1.3,83.2,0.3,2.1,2.4,3.2,1.0,0.9,0.3,1.7,18.8,0,0,4.6,Fred VanVleet,92
2016-17,TOR,37,7.9,2.9,1.1,3.0,35.1,0.3,0.8,37.9,0.5,0.6,81.8,0.1,1.0,1.1,0.9,0.4,0.4,0.1,1.0,6.8,0,0,1.8,Fred VanVleet,92
2024-25,MIL,25,35.0,32.6,12.7,20.8,61.0,0.2,0.7,22.2,7.0,11.4,61.4,2.0,9.6,11.6,6.0,3.4,0.8,1.4,2.4,58.7,21,3,0.9,Giannis A,1
2023-24,MIL,73,35.2,30.4,11.5,18.8,61.1,0.5,1.7,27.4,7.0,10.7,65.7,2.7,8.8,11.5,6.5,3.4,1.2,1.1,2.9,57.4,57,10,4.6,Giannis A,1
2022-23,MIL,63,32.1,31.1,11.2,20.3,55.3,0.7,2.7,27.5,7.9,12.3,64.5,2.2,9.6,11.8,5.7,3.9,0.8,0.8,3.1,54.8,46,6,5.4,Giannis A,1
2021-22,MIL,67,32.9,29.9,10.3,18.6,55.3,1.1,3.6,29.3,8.3,11.4,72.2,2.0,9.6,11.6,5.8,3.3,1.1,1.4,3.2,56.5,46,4,5.9,Giannis A,1
2020-21,MIL,61,33.0,28.1,10.3,18.0,56.9,1.1,3.6,30.3,6.5,9.5,68.5,1.6,9.4,11.0,5.9,3.4,1.2,1.2,2.8,53.9,41,7,6.7,Giannis A,1
2019-20,MIL,63,30.4,29.5,10.9,19.7,55.3,1.4,4.7,30.4,6.3,10.0,63.3,2.2,11.4,13.6,5.6,3.7,1.0,1.0,3.1,56.6,56,4,10.8,Giannis A,1
2018-19,MIL,72,32.8,27.7,10.0,17.3,57.8,0.7,2.8,25.6,6.9,9.5,72.9,2.2,10.3,12.5,5.9,3.7,1.3,1.5,3.2,56.2,54,5,9.1,Giannis A,1
2017-18,MIL,75,36.7,26.9,9.9,18.7,52.9,0.6,1.9,30.7,6.5,8.5,76.0,2.1,8.0,10.0,4.8,3.0,1.5,1.4,3.1,51.7,42,1,2.0,Giannis A,1
2016-17,MIL,80,35.6,22.9,8.2,15.7,52.1,0.6,2.3,27.2,5.9,7.7,77.0,1.8,7.0,8.8,5.4,2.9,1.6,1.9,3.1,49.2,32,3,0.6,Giannis A,1
2015-16,MIL,80,35.3,16.9,6.4,12.7,50.6,0.4,1.4,25.7,3.7,5.1,72.4,1.4,6.2,7.7,4.3,2.6,1.2,1.4,3.2,37.7,21,5,-2.1,Giannis A,1
2014-15,MIL,81,31.4,12.7,4.7,9.6,49.1,0.1,0.5,15.9,3.2,4.3,74.1,1.2,5.5,6.7,2.6,2.1,0.9,1.0,3.1,28.3,10,0,0.1,Giannis A,1
2013-14,MIL,77,24.6,6.8,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,1.0,3.4,4.4,1.9,1.6,0.8,0.8,2.2,18.2,2,0,-2.3,Giannis A,1
2024-25,TOR,30,31.7,17.2,5.8,14.2,41.0,2.5,7.0,35.1,3.1,3.4,89.3,0.8,2.7,3.5,2.1,1.7,1.0,0.2,2.4,26.6,0,0,-2.9,Gradey Dickerson,70
2023-24,TOR,60,21.1,8.5,3.2,7.4,42.5,1.5,4.0,36.5,0.7,0.9,86.3,0.5,1.8,2.2,1.1,0.8,0.6,0.0,1.5,13.8,0,0,-6.3,Gradey Dickerson,70
2024-25,TOR,6,27.2,14.8,5.0,14.2,35.3,1.8,6.2,29.7,3.0,3.2,94.7,0.2,2.3,2.5,6.8,1.7,0.7,0.0,2.2,28.4,2,0,-5.2,Immanuel Quickley,94
2023-24,TOT,68,29.2,17.0,5.7,13.1,43.4,2.5,6.4,39.5,3.1,3.6,85.3,0.3,3.6,3.8,4.9,1.5,0.7,0.1,1.8,30.0,8,0,-0.5,Immanuel Quickley,94
2023-24,TOR,38,33.3,18.6,6.2,14.7,42.2,2.8,7.1,39.5,3.3,4.0,84.1,0.3,4.5,4.8,6.8,1.8,0.9,0.2,2.0,35.9,8,0,-4.1,Immanuel Quickley,94
2023-24,NYK,30,24.0,15.0,5.1,11.2,45.4,2.1,5.4,39.5,2.7,3.1,87.2,0.2,2.4,2.6,2.5,1.0,0.5,0.1,1.5,22.6,0,0,4.0,Immanuel Quickley,94
2022-23,NYK,81,28.9,14.9,5.2,11.6,44.8,2.1,5.6,37.0,2.5,3.1,81.9,0.7,3.4,4.2,3.4,1.2,1.0,0.2,2.0,27.3,4,0,3.9,Immanuel Quickley,94
2021-22,NYK,78,23.1,11.3,3.6,9.3,39.2,1.8,5.1,34.6,2.3,2.6,88.1,0.4,2.8,3.2,3.5,1.3,0.7,0.0,2.1,21.3,4,2,3.4,Immanuel Quickley,94
2020-21,NYK,64,19.4,11.4,3.6,9.1,39.5,1.8,4.7,38.9,2.4,2.7,89.1,0.4,1.8,2.1,2.0,0.9,0.5,0.2,1.8,18.0,0,0,2.8,Immanuel Quickley,94
2024-25,LAC,36,32.2,15.1,6.8,11.1,61.6,0.0,0.0,0.0,1.5,2.8,52.0,3.9,8.8,12.6,2.5,1.8,0.7,1.2,2.0,37.7,24,0,2.9,Ivica Zubac,89
2023-24,LAC,68,26.4,11.7,5.0,7.6,64.9,0.0,0.0,0.0,1.8,2.4,72.3,2.9,6.3,9.2,1.4,1.2,0.3,1.2,2.6,28.2,23,0,2.7,Ivica Zubac,89
2022-23,LAC,76,28.5,10.8,4.3,6.8,63.4,0.0,0.0,0.0,2.2,3.1,69.7,3.1,6.8,9.9,1.0,1.5,0.4,1.3,2.9,27.7,27,0,-0.4,Ivica Zubac,89
2021-22,LAC,76,24.4,10.3,4.1,6.5,62.6,0.0,0.0,0.0,2.2,3.0,72.7,2.9,5.6,8.5,1.6,1.5,0.5,1.0,2.7,25.8,25,0,-1.7,Ivica Zubac,89
2020-21,LAC,72,22.3,9.0,3.6,5.5,65.2,0.0,0.1,25.0,1.9,2.4,78.9,2.6,4.6,7.2,1.3,1.1,0.3,0.9,2.6,22.0,13,0,2.5,Ivica Zubac,89
2019-20,LAC,72,18.4,8.3,3.3,5.3,61.3,0.0,0.0,0.0,1.7,2.3,74.7,2.7,4.8,7.5,1.1,0.8,0.2,0.9,2.3,21.6,10,0,3.2,Ivica Zubac,89
2018-19,TOT,59,17.6,8.9,3.6,6.4,55.9,0.0,0.0,0.0,1.7,2.1,80.2,1.9,4.2,6.1,1.1,1.2,0.2,0.9,2.3,20.0,8,0,0.7,Ivica Zubac,89
2018-19,LAC,26,20.1,9.4,3.8,7.2,53.8,0.0,0.0,0.0,1.7,2.3,73.3,2.3,5.3,7.7,1.5,1.4,0.4,0.9,2.5,23.3,4,0,0.7,Ivica Zubac,89
2018-19,LAL,33,15.6,8.5,3.4,5.8,58.0,0.0,0.0,0.0,1.7,2.0,86.4,1.6,3.3,4.9,0.8,1.0,0.1,0.8,2.2,17.4,4,0,0.7,Ivica Zubac,89
2017-18,LAL,43,9.5,3.7,1.4,2.8,50.0,0.0,0.0,0.0,0.9,1.2,76.5,1.0,1.8,2.9,0.6,0.6,0.2,0.3,1.1,9.0,1,0,1.0,Ivica Zubac,89
2016-17,LAL,38,16.0,7.5,3.3,6.3,52.9,0.0,0.1,0.0,0.8,1.3,65.3,1.1,3.1,4.2,0.8,0.8,0.4,0.9,1.7,16.6,4,0,-3.5,Ivica Zubac,89
2024-25,DET,30,29.9,17.6,6.3,13.8,46.0,2.1,5.1,40.9,2.8,3.9,73.3,1.3,2.8,4.1,4.0,3.0,0.9,0.4,2.2,29.4,0,0,-2.1,Jaden Ivey,68
2023-24,DET,77,28.8,15.4,5.4,12.6,42.9,1.6,4.8,33.6,2.9,3.9,74.9,1.1,2.3,3.4,3.8,2.5,0.7,0.5,2.6,26.6,2,0,-4.5,Jaden Ivey,68
2022-23,DET,74,31.1,16.3,5.5,13.3,41.6,1.6,4.7,34.3,3.6,4.8,74.7,1.0,2.9,3.9,5.2,3.2,0.8,0.2,3.3,28.7,8,0,-8.7,Jaden Ivey,68
2024-25,TOR,31,31.9,15.3,6.5,10.8,60.6,0.0,0.1,0.0,2.2,3.2,68.4,3.7,6.9,10.6,2.6,2.1,1.2,1.3,3.5,37.1,14,0,-3.6,Jakob Poeltl,87
2023-24,TOR,50,26.4,11.1,5.0,7.6,65.6,0.0,0.0,0.0,1.2,2.1,55.1,2.9,5.7,8.6,2.5,1.5,0.7,1.5,3.0,30.3,20,0,-0.3,Jakob Poeltl,87
2022-23,TOT,72,26.5,12.5,5.4,8.6,62.9,0.0,0.0,0.0,1.7,2.8,59.2,3.3,5.8,9.1,2.7,1.7,0.9,1.2,2.7,32.0,19,0,-2.0,Jakob Poeltl,87
2022-23,TOR,26,27.2,13.1,5.8,8.8,65.2,0.0,0.0,0.0,1.6,2.8,56.9,3.2,5.9,9.1,2.2,1.1,1.2,1.3,3.0,33.6,8,0,4.7,Jakob Poeltl,87
2022-23,SAS,46,26.1,12.1,5.2,8.4,61.6,0.0,0.0,0.0,1.7,2.8,60.5,3.3,5.7,9.0,3.1,2.1,0.8,1.1,2.6,31.2,11,0,-5.8,Jakob Poeltl,87
2021-22,SAS,68,29.0,13.5,6.0,9.8,61.8,0.0,0.0,100.0,1.4,2.8,49.5,3.9,5.5,9.3,2.8,1.6,0.7,1.7,3.1,34.4,28,0,1.7,Jakob Poeltl,87
2020-21,SAS,69,26.7,8.6,3.8,6.2,61.6,0.0,0.0,0.0,0.9,1.8,50.8,3.2,4.8,7.9,1.9,1.2,0.7,1.8,2.5,27.2,15,0,1.6,Jakob Poeltl,87
2019-20,SAS,66,17.7,5.6,2.5,4.0,62.4,0.0,0.0,0.0,0.6,1.3,46.5,2.0,3.7,5.7,1.8,0.8,0.6,1.4,1.9,20.3,4,0,1.8,Jakob Poeltl,87
2018-19,SAS,77,16.5,5.5,2.4,3.8,64.5,0.0,0.0,0.0,0.6,1.2,53.3,2.3,3.0,5.3,1.2,0.6,0.4,0.9,1.6,16.9,1,0,1.1,Jakob Poeltl,87
2017-18,TOR,82,18.6,6.9,3.1,4.7,65.9,0.0,0.0,50.0,0.7,1.2,59.4,2.0,2.8,4.8,0.7,1.0,0.5,1.2,2.6,17.8,4,0,3.0,Jakob Poeltl,87
2016-17,TOR,54,11.6,3.1,1.2,2.1,58.3,0.0,0.0,0.0,0.6,1.1,54.4,1.4,1.6,3.1,0.2,0.5,0.3,0.4,2.1,8.6,0,0,-0.1,Jakob Poeltl,87
2024-25,NYK,33,34.9,25.2,8.6,17.8,48.3,2.5,6.2,40.3,5.6,6.8,82.5,0.4,2.5,3.0,7.7,2.4,0.8,0.1,2.2,40.5,7,0,6.3,Jalen Brunson,13
2023-24,NYK,77,35.4,28.7,10.3,21.4,47.9,2.7,6.8,40.1,5.5,6.5,84.7,0.6,3.1,3.6,6.7,2.4,0.9,0.2,1.9,44.0,9,0,6.6,Jalen Brunson,13
2022-23,NYK,68,35.0,24.0,8.6,17.6,49.1,2.0,4.7,41.6,4.8,5.8,82.9,0.6,3.0,3.5,6.2,2.1,0.9,0.2,2.2,38.8,5,0,2.2,Jalen Brunson,13
2021-22,DAL,79,31.9,16.3,6.4,12.8,50.2,1.2,3.2,37.3,2.3,2.7,84.0,0.5,3.4,3.9,4.8,1.6,0.8,0.0,1.9,29.2,7,0,2.9,Jalen Brunson,13
2020-21,DAL,68,25.0,12.6,4.8,9.2,52.3,1.2,2.9,40.5,1.8,2.2,79.5,0.4,3.0,3.4,3.5,1.2,0.5,0.0,1.6,22.4,1,0,2.4,Jalen Brunson,13
2019-20,DAL,57,17.9,8.2,3.2,6.8,46.6,0.8,2.1,35.8,1.1,1.3,81.3,0.4,2.0,2.4,3.3,1.2,0.4,0.1,1.3,16.2,2,0,3.0,Jalen Brunson,13
2018-19,DAL,73,21.8,9.3,3.6,7.7,46.7,0.9,2.5,34.8,1.2,1.6,72.5,0.3,2.0,2.3,3.2,1.2,0.5,0.1,1.7,17.3,3,0,-1.1,Jalen Brunson,13
2024-25,ATL,32,36.4,19.8,7.9,15.4,51.2,1.4,4.2,33.1,2.7,3.5,75.2,1.8,8.3,10.1,5.3,3.0,1.5,1.1,2.0,44.6,18,1,2.4,Jalen Johnson,48
2023-24,ATL,56,33.7,16.0,6.4,12.5,51.1,1.3,3.6,35.5,1.9,2.6,72.8,1.3,7.4,8.7,3.6,1.8,1.2,0.8,2.4,36.2,19,1,-1.4,Jalen Johnson,48
2022-23,ATL,70,14.9,5.6,2.3,4.6,49.1,0.4,1.5,28.8,0.7,1.1,62.8,0.7,3.3,4.0,1.2,0.6,0.5,0.5,1.6,14.8,1,0,-0.1,Jalen Johnson,48
2021-22,ATL,22,5.5,2.4,1.0,1.9,53.7,0.1,0.6,23.1,0.2,0.3,71.4,0.1,1.1,1.2,0.1,0.4,0.1,0.1,0.4,4.3,0,0,-0.9,Jalen Johnson,48
2024-25,ORL,34,29.0,16.4,5.7,13.9,41.0,2.2,7.0,31.2,2.9,3.1,90.7,0.7,3.4,4.1,3.7,2.9,1.5,1.0,2.7,31.3,0,0,-0.3,Jalen Suggs,75
2023-24,ORL,75,27.0,12.6,4.5,9.5,47.1,2.0,5.1,39.7,1.6,2.1,75.6,0.6,2.4,3.1,2.7,1.8,1.4,0.6,2.7,24.7,0,0,0.6,Jalen Suggs,75
2022-23,ORL,53,23.5,9.9,3.5,8.4,41.9,1.2,3.8,32.7,1.6,2.2,72.3,1.0,2.0,3.0,2.9,1.8,1.3,0.5,2.3,21.5,0,0,-0.8,Jalen Suggs,75
2021-22,ORL,48,27.2,11.8,4.1,11.4,36.1,0.9,4.1,21.4,2.6,3.4,77.3,0.5,3.0,3.6,4.4,3.0,1.2,0.4,3.0,24.5,2,0,-4.3,Jalen Suggs,75
2024-25,OKC,35,32.5,20.6,8.1,17.0,47.8,1.8,5.0,35.2,2.6,3.3,77.6,0.9,4.9,5.8,5.1,2.3,1.8,0.7,2.6,40.4,3,0,7.1,Jalen Williams,39
2023-24,OKC,71,31.3,19.1,7.5,14.0,54.0,1.5,3.4,42.7,2.5,3.1,81.4,0.5,3.5,4.0,4.5,1.7,1.1,0.6,2.5,34.2,3,0,5.4,Jalen Williams,39
2022-23,OKC,75,30.3,14.1,5.5,10.6,52.1,1.0,2.7,35.6,2.1,2.5,81.2,1.1,3.4,4.5,3.3,1.6,1.4,0.5,2.5,28.3,3,0,-0.7,Jalen Williams,39
2024-25,DEN,28,36.7,19.4,7.0,16.2,43.3,2.1,5.8,36.6,3.3,3.9,85.2,0.5,3.7,4.2,6.3,2.3,1.6,0.7,1.8,38.4,4,0,4.3,Jamal Murray,52
2023-24,DEN,59,31.5,21.2,8.0,16.7,48.1,2.5,5.8,42.5,2.7,3.1,85.3,0.7,3.4,4.1,6.5,2.1,1.0,0.7,1.8,38.6,11,0,5.3,Jamal Murray,52
2022-23,DEN,65,32.8,20.0,7.3,16.0,45.4,2.6,6.6,39.8,2.8,3.3,83.3,0.7,3.2,4.0,6.2,2.2,1.0,0.2,1.6,35.5,5,1,4.6,Jamal Murray,52
2020-21,DEN,48,35.5,21.2,7.9,16.5,47.7,2.7,6.6,40.8,2.8,3.2,86.9,0.8,3.3,4.0,4.8,2.3,1.3,0.3,2.0,35.8,1,0,6.3,Jamal Murray,52
2019-20,DEN,59,32.3,18.5,6.9,15.2,45.6,1.9,5.5,34.6,2.8,3.1,88.1,0.8,3.2,4.0,4.8,2.2,1.1,0.3,1.7,32.6,3,0,4.1,Jamal Murray,52
2018-19,DEN,75,32.6,18.2,6.8,15.6,43.7,2.0,5.5,36.7,2.5,3.0,84.8,0.9,3.4,4.2,4.8,2.1,0.9,0.4,2.0,32.2,4,0,3.3,Jamal Murray,52
2017-18,DEN,81,31.7,16.7,5.9,13.1,45.1,2.0,5.4,37.8,2.8,3.1,90.5,1.0,2.7,3.7,3.4,2.1,1.0,0.3,2.1,28.0,1,0,2.8,Jamal Murray,52
2016-17,DEN,82,21.5,9.9,3.6,8.9,40.4,1.4,4.2,33.4,1.3,1.5,88.3,0.5,2.1,2.6,2.1,1.4,0.6,0.3,1.5,17.5,1,0,0.9,Jamal Murray,52
2024-25,LAC,34,33.9,21.6,6.2,15.9,39.1,2.8,8.2,34.2,6.4,7.2,88.2,0.6,5.4,6.1,8.0,4.7,1.5,0.6,2.1,42.5,13,1,1.9,James Harden,34
2023-24,LAC,72,34.3,16.6,4.9,11.4,42.8,2.6,6.8,38.1,4.2,4.8,87.8,0.5,4.7,5.1,8.5,2.6,1.1,0.8,1.8,38.5,23,3,4.0,James Harden,34
2022-23,PHI,58,36.8,21.0,6.4,14.5,44.1,2.8,7.2,38.5,5.4,6.2,86.7,0.7,5.4,6.1,10.7,3.4,1.2,0.5,1.9,46.2,36,5,4.8,James Harden,34
2021-22,TOT,65,37.2,22.0,6.3,15.3,41.0,2.3,6.9,33.0,7.2,8.2,87.7,0.8,6.8,7.7,10.3,4.4,1.3,0.6,2.4,47.7,42,11,2.7,James Harden,34
2021-22,PHI,21,37.7,21.0,5.5,13.6,40.2,2.2,6.7,32.6,7.9,8.9,89.2,0.6,6.5,7.1,10.5,3.4,1.2,0.2,2.3,46.3,13,2,7.1,James Harden,34
2021-22,BKN,44,37.0,22.5,6.6,16.0,41.4,2.3,7.0,33.2,6.9,8.0,86.9,1.0,7.0,8.0,10.2,4.8,1.3,0.7,2.4,48.4,29,9,0.5,James Harden,34
2020-21,TOT,44,36.6,24.6,7.8,16.7,46.6,2.8,7.6,36.2,6.3,7.3,86.1,0.8,7.1,7.9,10.8,4.0,1.2,0.8,2.3,52.1,32,12,2.3,James Harden,34
2020-21,BKN,36,36.6,24.6,7.8,16.6,47.1,2.7,7.3,36.6,6.3,7.3,85.6,0.8,7.7,8.5,10.9,4.0,1.3,0.8,2.4,53.3,28,12,3.9,James Harden,34
2020-21,HOU,8,36.3,24.8,7.5,16.9,44.4,3.1,9.0,34.7,6.6,7.5,88.3,0.6,4.5,5.1,10.4,4.3,0.9,0.8,1.8,47.1,4,0,-4.9,James Harden,34
2019-20,HOU,68,36.5,34.3,9.9,22.3,44.4,4.4,12.4,35.5,10.2,11.8,86.5,1.0,5.5,6.6,7.5,4.5,1.8,0.9,3.3,57.1,22,4,4.2,James Harden,34
2018-19,HOU,78,36.8,36.1,10.8,24.5,44.2,4.8,13.2,36.8,9.7,11.0,87.9,0.8,5.8,6.6,7.5,5.0,2.0,0.7,3.1,58.7,34,7,4.6,James Harden,34
2017-18,HOU,72,35.4,30.4,9.0,20.1,44.9,3.7,10.0,36.7,8.7,10.1,85.8,0.6,4.8,5.4,8.8,4.4,1.8,0.7,2.3,53.0,31,4,7.3,James Harden,34
2016-17,HOU,81,36.4,29.1,8.3,18.9,44.0,3.2,9.3,34.7,9.2,10.9,84.7,1.2,7.0,8.1,11.2,5.7,1.5,0.5,2.7,55.8,64,22,5.2,James Harden,34
2015-16,HOU,82,38.1,29.0,8.7,19.7,43.9,2.9,8.0,35.9,8.8,10.2,86.0,0.8,5.3,6.1,7.5,4.6,1.7,0.6,2.8,49.9,23,3,1.5,James Harden,34
2014-15,HOU,81,36.8,27.4,8.0,18.1,44.0,2.6,6.9,37.5,8.8,10.2,86.8,0.9,4.7,5.7,7.0,4.0,1.9,0.7,2.6,48.6,21,4,4.1,James Harden,34
2013-14,HOU,73,38.0,25.4,7.5,16.5,45.6,2.4,6.6,36.6,7.9,9.1,86.6,0.8,3.9,4.7,6.1,3.6,1.6,0.4,2.4,42.5,14,1,5.6,James Harden,34
2012-13,HOU,78,38.3,25.9,7.5,17.1,43.8,2.3,6.2,36.8,8.6,10.2,85.1,0.8,4.1,4.9,5.8,3.8,1.8,0.5,2.3,43.7,9,1,2.5,James Harden,34
2011-12,OKC,62,31.4,16.8,5.0,10.1,49.1,1.8,4.7,39.0,5.0,6.0,84.6,0.5,3.6,4.1,3.7,2.2,1.0,0.2,2.4,28.8,0,0,5.9,James Harden,34
2010-11,OKC,82,26.7,12.2,3.6,8.3,43.6,1.4,4.0,34.9,3.5,4.2,84.3,0.5,2.6,3.1,2.1,1.3,1.1,0.3,2.5,22.1,0,0,2.5,James Harden,34
2009-10,OKC,76,22.9,9.9,3.1,7.6,40.3,1.2,3.3,37.5,2.6,3.2,80.8,0.6,2.6,3.2,1.8,1.4,1.1,0.3,2.6,19.0,0,0,2.4,James Harden,34
2024-25,MEM,35,29.0,22.7,8.1,16.5,49.4,1.8,5.2,34.8,4.6,5.9,78.5,1.5,4.9,6.4,2.0,2.3,1.5,1.6,3.3,40.5,3,0,6.9,Jaren Jackson Jr.,32
2023-24,MEM,66,32.2,22.5,7.8,17.6,44.4,1.8,5.5,32.0,5.1,6.3,80.8,1.3,4.2,5.5,2.3,2.4,1.2,1.6,3.6,38.7,5,0,-5.2,Jaren Jackson Jr.,32
2022-23,MEM,63,28.4,18.6,6.6,13.0,50.6,1.6,4.5,35.5,3.8,4.9,78.8,1.7,5.0,6.8,1.0,1.7,1.0,3.0,3.6,38.6,7,0,5.8,Jaren Jackson Jr.,32
2021-22,MEM,78,27.3,16.3,5.5,13.3,41.5,1.6,5.1,31.9,3.6,4.4,82.3,1.5,4.3,5.8,1.1,1.7,0.9,2.3,3.5,32.9,7,0,4.6,Jaren Jackson Jr.,32
2020-21,MEM,11,23.5,14.4,4.8,11.4,42.4,1.5,5.5,28.3,3.2,3.8,83.3,1.5,4.1,5.6,1.1,1.4,1.1,1.6,3.8,29.6,0,0,-5.8,Jaren Jackson Jr.,32
2019-20,MEM,57,28.5,17.4,6.2,13.2,46.9,2.5,6.5,39.4,2.4,3.3,74.7,1.0,3.6,4.6,1.4,1.7,0.7,1.6,4.1,30.1,3,0,-1.8,Jaren Jackson Jr.,32
2018-19,MEM,58,26.1,13.8,5.1,10.2,50.6,0.9,2.4,35.9,2.6,3.4,76.6,1.3,3.4,4.7,1.1,1.7,0.9,1.4,3.8,26.3,2,0,-1.8,Jaren Jackson Jr.,32
2024-25,BOS,28,35.4,24.4,9.0,19.4,46.1,2.3,7.0,33.2,4.1,5.6,73.4,1.5,4.5,6.0,4.6,2.8,1.4,0.3,2.4,40.7,3,0,8.5,Jaylen Brown,20
2023-24,BOS,70,33.5,23.0,9.0,17.9,49.9,2.1,5.9,35.4,3.0,4.3,70.3,1.2,4.3,5.5,3.6,2.4,1.2,0.5,2.6,37.7,6,1,5.9,Jaylen Brown,20
2022-23,BOS,67,35.9,26.6,10.1,20.6,49.1,2.4,7.3,33.5,3.9,5.1,76.5,1.2,5.7,6.9,3.5,2.9,1.1,0.4,2.6,41.6,13,0,3.8,Jaylen Brown,20
2021-22,BOS,66,33.6,23.6,8.7,18.4,47.3,2.5,7.0,35.8,3.7,4.8,75.8,0.8,5.3,6.1,3.5,2.7,1.1,0.3,2.5,37.5,11,2,6.9,Jaylen Brown,20
2020-21,BOS,58,34.5,24.7,9.3,19.2,48.4,2.8,7.1,39.7,3.3,4.3,76.4,1.2,4.8,6.0,3.4,2.7,1.2,0.6,2.9,39.5,10,0,1.2,Jaylen Brown,20
2019-20,BOS,57,33.9,20.3,7.5,15.6,48.1,2.3,5.9,38.2,3.1,4.3,72.4,1.1,5.3,6.4,2.1,2.2,1.1,0.4,2.9,33.4,8,0,4.0,Jaylen Brown,20
2018-19,BOS,74,25.9,13.0,5.0,10.7,46.5,1.3,3.7,34.4,1.8,2.7,65.8,0.9,3.4,4.2,1.4,1.3,0.9,0.4,2.5,22.9,2,0,0.9,Jaylen Brown,20
2017-18,BOS,70,30.7,14.5,5.3,11.5,46.5,1.7,4.4,39.5,2.1,3.3,64.4,0.9,4.0,4.9,1.6,1.8,1.0,0.4,2.6,25.2,2,0,4.9,Jaylen Brown,20
2016-17,BOS,78,17.2,6.6,2.5,5.4,45.5,0.6,1.7,34.3,1.1,1.6,68.5,0.6,2.2,2.8,0.8,0.9,0.4,0.2,1.8,12.4,0,0,-1.6,Jaylen Brown,20
2024-25,BOS,30,36.3,28.3,9.3,20.0,46.6,3.9,10.5,36.9,5.8,7.2,79.7,0.6,8.9,9.5,5.5,2.8,1.3,0.5,2.5,50.4,16,1,9.5,Jayson Tatum,6
